-50.048828, 997.070312, 602.050781
-121.826172, 1125.976562, 623.046875
-84.716797, 940.429688, 717.285156
-76.904297, 1007.812500, 812.500000
-3.662109, 918.457031, 838.867188
-28.076172, 812.011719, 1037.109375
73.242188, 693.847656, 848.144531
-210.693359, 584.960938, 997.070312
-165.771484, 248.046875, 943.359375
-569.091797, 280.761719, 1308.105469
-283.935547, -146.240234, 953.125000
-296.142578, -407.958984, 757.324219
-169.189453, -670.654297, 627.929688
-200.439453, -565.185547, 675.292969
-224.365234, -595.947266, 750.000000
-197.021484, -664.794922, 685.546875
-146.240234, -665.771484, 547.851562
-202.880859, -755.615234, 460.449219
-214.111328, -808.349609, 324.218750
-173.095703, -755.126953, 468.750000
-200.439453, -864.013672, 427.734375
-197.998047, -859.130859, 479.980469
-192.138672, -864.990234, 459.472656
-192.626953, -899.169922, 484.375000
-,-,-
-171.142578, 394.042969, 715.332031
-119.384766, 596.191406, 771.484375
-113.037109, 675.781250, 556.640625
-71.044922, 775.878906, 567.871094
-57.373047, 817.382812, 587.402344
-58.837891, 933.105469, 520.019531
-24.169922, 944.335938, 453.125000
-40.771484, 1175.781250, 560.058594
-115.478516, 1159.179688, 465.820312
-105.224609, 1086.914062, 709.960938
-79.345703, 1006.835938, 719.238281
-71.044922, 933.105469, 946.289062
-72.509766, 744.140625, 877.929688
-208.740234, 785.156250, 961.425781
-40.771484, 410.156250, 842.285156
-272.705078, 287.109375, 940.429688
-255.615234, 81.054688, 944.335938
-401.123047, -17.822266, 795.898438
-263.916016, -365.966797, 859.375000
-260.498047, -520.263672, 747.070312
-247.802734, -627.685547, 647.460938
-205.810547, -848.876953, 569.824219
-136.474609, -688.232422, 546.386719
-105.224609, -922.607422, 505.371094
-153.076172, -767.333984, 352.050781
-109.619141, -847.412109, 418.945312
-156.005859, -806.396484, 350.585938
-173.583984, -816.162109, 409.179688
-152.099609, -850.830078, 484.375000
-,-,-
-157.958984, 531.250000, 667.968750
-191.650391, 592.773438, 566.894531
-202.880859, 753.906250, 625.488281
-128.662109, 632.324219, 626.464844
-125.244141, 698.242188, 660.156250
-111.083984, 865.234375, 695.800781
-178.466797, 891.601562, 598.632812
-214.111328, 1026.855469, 635.253906
-212.158203, 1059.570312, 650.878906
-156.982422, 1086.914062, 737.792969
-100.341797, 1011.718750, 900.390625
-63.720703, 793.945312, 978.027344
-196.044922, 766.601562, 948.242188
-208.740234, 477.539062, 901.367188
-350.341797, 501.953125, 1002.441406
-254.150391, 75.195312, 990.234375
-429.443359, 157.714844, 1065.917969
-281.982422, -259.033203, 848.144531
-266.357422, -411.865234, 812.500000
-289.794922, -637.939453, 685.546875
-251.220703, -705.810547, 607.910156
-152.099609, -910.400391, 435.058594
-87.158203, -746.826172, 484.375000
-71.044922, -858.154297, 404.296875
-139.892578, -720.458984, 484.375000
-183.837891, -781.982422, 450.195312
-161.376953, -742.919922, 481.445312
-,-,-
-178.955078, 451.171875, 708.007812
-192.138672, 552.734375, 712.402344
-199.462891, 731.933594, 718.261719
-176.513672, 682.617188, 697.753906
-176.025391, 843.750000, 782.714844
-156.982422, 791.992188, 691.894531
-193.603516, 890.625000, 802.734375
-177.490234, 863.281250, 725.585938
-179.931641, 929.687500, 842.285156
-157.470703, 853.027344, 762.207031
-134.033203, 834.472656, 885.742188
-139.892578, 724.609375, 861.328125
-188.720703, 691.894531, 1040.527344
-146.728516, 408.203125, 925.781250
-282.958984, 399.414062, 936.035156
-218.505859, 273.437500, 1081.054688
-288.330078, 176.269531, 1054.687500
-330.322266, 24.414062, 898.925781
-311.279297, -219.970703, 957.519531
-316.162109, -566.162109, 789.062500
-285.888672, -552.490234, 626.953125
-144.287109, -777.099609, 617.187500
-125.732422, -881.591797, 557.617188
-38.330078, -883.544922, 496.093750
-95.947266, -824.951172, 445.312500
-102.783203, -793.212891, 291.015625
-145.263672, -768.798828, 368.164062
-170.654297, -787.841797, 347.167969
-144.287109, -824.951172, 453.613281
-,-,-
-192.626953, 480.468750, 791.015625
-214.111328, 423.828125, 673.339844
-181.884766, 564.453125, 794.921875
-188.720703, 691.406250, 599.609375
-151.611328, 667.968750, 609.863281
-145.263672, 692.871094, 703.125000
-127.197266, 776.367188, 578.125000
-177.001953, 948.242188, 685.546875
-197.998047, 907.226562, 663.085938
-233.642578, 1036.621094, 719.238281
-250.732422, 1012.207031, 794.921875
-188.232422, 921.875000, 874.511719
-92.041016, 869.140625, 931.640625
-151.123047, 677.246094, 985.351562
-314.208984, 664.062500, 914.550781
-234.619141, 309.570312, 915.527344
-293.212891, 397.949219, 1017.578125
-382.080078, 131.835938, 1006.347656
-241.943359, -134.033203, 940.917969
-206.298828, -418.701172, 936.035156
-236.572266, -443.115234, 865.234375
-165.771484, -774.658203, 773.437500
-141.845703, -692.138672, 628.906250
-123.291016, -739.013672, 549.316406
-80.810547, -638.427734, 517.089844
-58.837891, -729.248047, 531.250000
-9.033203, -747.802734, 444.335938
-2.197266, -687.255859, 549.804688
-35.400391, -785.888672, 567.871094
-40.771484, -840.576172, 620.117188
-11.474609, -890.869141, 616.210938
-8.056641, -925.537109, 511.718750
-21.728516, -946.044922, 531.250000
-63.720703, -910.400391, 462.890625
-,-,-
-252.685547, 479.492188, 664.062500
-229.736328, 674.316406, 736.816406
-231.689453, 614.746094, 554.687500
-180.419922, 773.925781, 644.531250
-213.623047, 734.863281, 519.042969
-230.224609, 903.320312, 631.347656
-239.501953, 1010.742188, 493.164062
-270.263672, 1140.625000, 631.347656
-218.017578, 1003.906250, 587.402344
-214.111328, 972.167969, 727.539062
-186.279297, 973.632812, 769.042969
-188.720703, 819.335938, 702.148438
-203.857422, 832.519531, 850.097656
-211.669922, 657.714844, 719.238281
-262.451172, 595.214844, 861.328125
-227.783203, 520.507812, 796.875000
-330.322266, 484.375000, 975.585938
-197.021484, 237.792969, 912.597656
-374.267578, 60.058594, 918.945312
147.949219, 29.785156, 917.480469
-347.412109, -199.462891, 953.125000
-308.349609, -502.685547, 813.476562
-221.435547, -626.708984, 763.183594
-71.044922, -860.107422, 629.882812
-117.431641, -882.568359, 416.503906
-98.388672, -670.654297, 436.035156
-117.919922, -756.103516, 295.898438
-152.587891, -798.583984, 384.765625
-120.849609, -864.013672, 362.304688
-136.474609, -906.982422, 375.000000
-131.103516, -963.623047, 380.859375
-135.986328, -994.384766, 417.968750
-,-,-
-299.072266, 326.171875, 798.828125
-277.099609, 300.781250, 770.507812
-251.220703, 328.125000, 701.171875
-208.740234, 451.171875, 697.753906
-264.892578, 575.683594, 576.171875
-260.498047, 700.195312, 606.933594
-353.759766, 896.972656, 522.949219
-406.005859, 1022.460938, 532.226562
-385.009766, 1051.269531, 564.453125
-387.451172, 999.023438, 654.785156
-274.169922, 944.335938, 686.523438
-245.361328, 938.476562, 713.867188
-259.033203, 875.976562, 708.984375
-270.751953, 861.328125, 710.937500
-270.751953, 790.039062, 757.812500
